ASAX001RA|So, did you not see a girl come through here?
ASGT007RA|What?
ASAX000RA|Sorry, but did you see a girl--
ASGD051RA|This audience is dead. I don't see any green on it anywhere.
ASMI001RA|Hey, slow down there, speedy. Let's talk about this.
ASGD023RA|Ahhhh!
ASAX013RA|No, I want it.
ASAE000RA|Guess I'm locked outside.
ASAT017RA|Snap out of it!
ASBO008RA|Where's the Milkman?
NIEN009RA|Hmmm...
NIAD006RA|Argh! There's no way to get any higher!
NIAC018RA|NO! Aaack! Get me out of here.
NIAD004RA|No time to explain, Sasha. I gotta climb this spooky thorn tower.
NIAE000RA|Hey, where'd it go? Don't tell me I imagined that whole thing?
NIAB005RA|RECEIVE MY PSYCHIC BLASTING, JERK!
NIAB007RA|It must have a weak spot somewhere!
NIAD002RA|Don't worry, Dogen. I'm coming up there to save you!
NIAC023RA|Huh?
NICE009RA|Agent Nein?
NIVI009RA|Check. Okay, Mr. Bun. You and I are gonna be tight. Wherever you go, I go. Like... two peas in a--hey!
NIVI010RA|Come back here!
NIEN008RA|Official Psychonaut--hey! You forgot your--
NICE011RA|SASHA!
NIAC006RA|No, I'll figure it out.
NIAB006RA|Rats. That tank is armored like a... tank!
NID1014RA|Lili!
NIAC020RA|I can't see anything.
NIAC004RA|Uh-oh.
NIAB004RA|Hey! No fair! I blasted you, tank!
NIAB008RA|Probably not on the top though.
NIVI001RA|Sasha, I'm going inside the caravan.
NIAG002RA|so... dizzy... who... am I?
NIAB011RA|Probably, hidden on, like, the bottom.
NIAC011RA|Really little.
NIEN002RA|Or both?
NIAG000RA|Soft, gelatinous underbelly, here I come.
NIAF000RA|You are my own creation! I command you to stop!
NIVI003RA|I'm not sure. It's getting fuzzy.
NIAA001RA|I'm seeing some crazy stuff in here, Sasha. This can't be right.
NIVI007RA|I see a small, bunny-like animal thing.
NIAG004RA|Gotta hide behind something!
NIVI005RA|Oof!
NICE005RA|What?
NIAG001RA|Ahh! Confusion... grenade...
NIAF001RA|Dang, does that EVER work?
NIEN001RA|Is this a nightmare... or a plan?
NIAB009RA|Probably hidden.
NIAC009RA|Well, I'm kind of stuck in a little, white space.
NIIN002RA|Sasha, where am I?
NIEN003RA|Wait a minute!
NIAB010RA|The weak spot, I mean.
NICE007RA|Uh, Sasha?
NIAG003RA|Ah! Target lock!
NIEN007RA|Wait! So is this!
NIIN006RA|Yes. It's where I was born.
NIAD008RA|I don't know how to levitate...
NIAB014RA|Man, I am so smart.
NIAC014RA|No...
NICE003RA|No, this is more of a super scary, flaming-eyed demon kind of deal.
NIVI004RA|Ahhhhhhhhhh...
NIAC032RA|Ah-ha!
NIAA000RA|Okay, what the hell was that???
NICE001RA|Uh... Sasha?
NIAC016RA|No.
NIEN005RA|I know! You'll never believe--
NIIN004RA|I see a run-down gypsy caravan.
CAGA021RA|And then when do I become a Psychonaut?
CAGA023RA|Hey, where'd he go?
CAGA022RA|Because I have to do that before my dad shows up to take me home...
CAGA024RA|That guy looked so familiar...
CAGA008RA|Wow, what's that?
CAGA010RA|Ah ha...
MCAM009RA|Uh-oh.
MCAB001RA|Coach Oleander?
MCBI009RA|Who's coming?
MCAJ008RA|Dad!
MCAB005RA|My memories were bad enough. This is just gross.
MCCA001RA|What are you doing in my mind?
MCVI012RA|You what?
MCBI011RA|Your dad... the butcher?
MCAJ014RA|Yes, but--
MCVI010RA|Man, I can't wait to tell you about all the messed up stuff that happened.
MCVI014RA|Hey!
MCFU011RA|But how can you hate me for being psychic, if you're psychic too?
MCAJ010RA|I can explain!
MCAJ012RA|Dad, I--
MCAB006RA|Uh oh.
MCAM002RA|No, I used the acrobatics you taught me!
MCAM000RA|Dad! I made it!
MCBI006RA|The bunnies are safe. We're all safe!
MCBI004RA|Hey, hey. Little Oly!
MCAM006RA|Oly! Are you okay? Where's your dad?
MCVI000RA|Ah! Ah! Bunnies! No! No meat! Ah!
MCIN000RA|Okay, the circus I remember from my childhood was definitely not made of meat--the last time I checked.
MCVI006RA|Where's he going?
MCBI005RA|It's okay, those monsters are gone now.
MCVI004RA|Uh, no problem, little Oly.
ASAK006RA|After which, this Loboto character should be fairly trivial to neutralize.
ASBC003RA|Hey, hey. I totally understand. I swear.
ASBI001RA|It says "Scale Prototype" on the side, "1/4 actual size."
ASBH001RA|And anyway, now's not the time for turtle brain diving!
ASAK004RA|Sheegor, hostage situations like this are always extremely delicate.
ASAK000RA|Listen, the man you're working for is a deranged lunatic!
ASAR001RA|Good work, Sheegor.
ASBE000RA|That poor little turtle. If only I could reach in there and save him! But I can't!
ASAK002RA|Cook your little turtle from the inside out.
ASBI002RA|Uh oh...
ASAK005RA|I'll have to extract Mr. Pokeylope from his prison using my psychic powers.
ASBC000RA|Okay, then we'll talk about that making out thing later.
ASLR004RA|I know. I saw their brains downstairs. Listen, first things first. I was thinking about what you said about us making out.
ASBI000RA|There's the Brain Tank from my vision!
ASBH000RA|I'd never get it past that psychic shield.
ASAR002RA|Now all we have to do is get it in the Brain Tank somehow.
ASBC006RA|Right!
ASAJ001RA|That was the last time I'll get caught, I promise!
ASLR002RA|Of course I did! We gotta get you out of here!
ASBC004RA|So is this going to be like... an open mouth kiss, or--
ASAR000RA|Excellent. There it is.
ASBG002RA|Could you do that for me? Huh?
ASBG000RA|Mr. Pokeylope, if you could move just under that hole there?
ASPR003RA|But Sheegor here knows more about handling brains than anyone I've ever met.
ASBK003RA|And some minds, I really just don't want to see.
ASBL004RA|Yeah. I think we're definitely going to need Sasha and Milla's help with this one.
ASAK009RA|Yes...
ASBK001RA|I feel like I know him so well, having practically lived in his skin earlier today.
ASBG001RA|Then I could lift you straight out.
ASPR002RA|Well, I've studied it a little...
ASBU000RA|I hate that guy.
ASBK004RA|Alright, so maybe I do, but I still can't get in there.
ASBL001RA|Rrrrrr!
ASBK000RA|There he is, Doctor Loboto.
ASBK002RA|I'd never get it through that shield.
ASLR010RA|LILI!!!
ASAN000RA|So... did you say they knew I was coming?
ASLR009RA|Milla!
